Selected,LoanNr_ChkDgt,Name,City,State,Zip,Bank,BankState,NAICS,ApprovalDate,ApprovalFY,Term,NoEmp,NewExist,CreateJob,RetainedJob,FranchiseCode,UrbanRural,RevLineCr,LowDoc,ChgOffDate,DisbursementDate,DisbursementGross,BalanceGross,MIS_Status,ChgOffPrinGr,GrAppv,SBA_Appv,New,RealEstate,Portion,Recession,daysterm,xx,Default
1,5223054010,AJAX RENT A CAR AJAX AUTO SALE,LOS ANGELES,CA,90019,BBCN BANK,CA,532111,15390,2002,300,2,2,5,7,1,1,0,N,,15460,738700,0,P I F,0,738700,554025,1,1,0.75,0,9000,24460,0
1,5250254006,ALLAN K RUEGSEGGER & MERRY ANN,VERNON,CA,90058,CALIFORNIA STATEWIDE CERT. DEV,CA,532220,15403,2002,240,16,1,5,0,1,1,0,N,,15566,399000,0,P I F,0,399000,399000,0,1,1,0,7200,22766,0
0,5260224001,A & A REAL ESTATE SERVICES & A,IRVINE,CA,92604,BANK OF AMERICA NATL ASSOC,NC,531210,15406,2002,84,4,1,1,4,1,1,Y,N,,15430,30000,0,P I F,0,30000,15000,0,0,0.5,1,2520,17950,0
0,5263794003,BONNERS EQUIPMENT RENTALS,TUJUNGA,CA,91042,U.S. BANK NATIONAL ASSOCIATION,OH,532411,15407,2002,300,6,1,0,6,1,1,0,N,,15521,574000,0,P I F,0,574000,430500,0,1,0.75,0,9000,24521,0
1,5268484003,RENTCO FENCE,SAN RAMON,CA,94583,BRIDGE BANK NATL ASSOC,CA,532412,15411,2002,120,6,1,0,0,1,1,N,N,,15491,1333000,0,P I F,0,1333000,999750,0,0,0.75,0,3600,19091,0
0,5270614004,CALIFORNIA PROPERTIES,TEMECULA,CA,92590,FIRST-CITIZENS BK & TR CO,NC,531210,15412,2002,300,1,1,2,1,1,1,0,N,,15460,201000,0,P I F,0,201000,150750,0,1,0.75,0,9000,24460,0
1,5271304007,GOLD KEY FINANCIAL INC.,CHULA VISTA,CA,91910,CDC SMALL BUS. FINAN CORP,CA,531210,15412,2002,240,225,1,75,150,1,1,N,N,,15811,711000,0,P I F,0,762000,762000,0,1,1,0,7200,23011,0
0,5276944010,PETER J GIORDANO,OROVILLE,CA,95966,BANK OF AMERICA NATL ASSOC,NC,532310,15414,2002,36,1,1,0,1,1,1,0,N,,15430,30000,0,P I F,0,30000,15000,0,0,0.5,0,1080,16510,0
0,5281704002,REALTY RESPONSE INC,PALMDALE,CA,93551,UMPQUA BANK,CA,531210,15418,2002,96,7,2,1,7,1,1,0,N,,15460,150000,0,P I F,0,150000,127500,1,0,0.85,0,2880,18340,0
1,5285894010,GATOR INVESTMENTS LLC,LOS ANGELES,CA,90019,CALIFORNIA BANK & TRUST,CA,531210,15419,2002,70,1,1,1,1,1,1,Y,N,,15856,50133,0,P I F,0,30000,15000,0,0,0.5,1,2100,17956,0
1,5290394007,INTERNATIONAL AUDIO VISUAL SER,SAN DIEGO,CA,92108,CALIFORNIA BANK & TRUST,CA,532230,15421,2002,36,7,1,2,7,1,1,T,N,,15460,25000,0,P I F,0,25000,12500,0,0,0.5,0,1080,16540,0
0,5290623008,"FEELING FINE INSTITUTE, INC.",NORTHRIDGE,CA,91324,CITY NATIONAL BANK,CA,533110,12001,1993,120,8,2,0,0,1,0,N,N,,12084,100000,0,P I F,0,100000,90000,1,0,0.9,0,3600,15684,0
0,5290864006,INTERNATIONAL AUDIO VISUAL SER,SAN DIEGO,CA,92108,CALIFORNIA BANK & TRUST,CA,532230,15421,2002,60,7,1,2,7,1,1,0,N,,15460,25000,0,P I F,0,25000,12500,0,0,0.5,0,1800,17260,0
0,5293374007,OCEANA RESALES & RENTALS,OCEANSIDE,CA,92057,WELLS FARGO BANK NATL ASSOC,SD,531210,15421,2002,120,2,1,0,2,1,1,0,N,,15491,191000,0,P I F,0,191000,143250,0,0,0.75,0,3600,19091,0
0,5303624004,MOVIEMATRIX.TV,COMPTON,CA,90745,EAST WEST BANK,CA,532230,15427,2002,54,2,2,0,0,1,1,N,N,18249,15460,70000,0,CHGOFF,36650,70000,59500,1,0,0.85,0,1620,17080,1
0,5305474000,LAWSON & ASSOC'S & MEDSOURCCE,CAMPBELL,CA,95008,BRIDGE BANK NATL ASSOC,CA,531390,15427,2002,300,3,1,0,0,1,1,N,N,,15460,550000,0,P I F,0,550000,412500,0,1,0.75,0,9000,24460,0
1,5305864010,GRANT APPRAISAL SERVICE,UKIAH,CA,95482,BANK OF AMERICA NATL ASSOC,NC,531320,15427,2002,84,1,2,0,1,1,1,Y,N,,15460,10000,0,P I F,0,10000,5000,1,0,0.5,1,2520,17980,0
1,5312654004,"F & B RENTALS, INC.",SANTA ANA,CA,92703,U.S. BANK NATIONAL ASSOCIATION,OH,532120,15432,2002,300,11,1,0,0,1,1,N,N,,15460,343400,0,P I F,0,374400,280800,0,1,0.75,0,9000,24460,0
1,5337164006,VALLEY RENTS & READY MIX,ROSEVILLE,CA,95661,AMERICAN RIVER BANK,CA,532310,15442,2002,120,6,1,0,0,1,1,N,N,,15674,925000,0,P I F,0,925000,693750,0,0,0.75,0,3600,19274,0
1,5342814005,"J.J. MAC INTYRE CO., INC.",CORONA,CA,92881,CDC SMALL BUS. FINAN CORP,CA,531190,15446,2002,240,65,1,32,0,1,1,N,N,,15531,1000000,0,P I F,0,1000000,1000000,0,1,1,0,7200,22731,0
0,5346384004,STEVENSON SUPPLY & TRACTOR CO,SANTA ROSA,CA,95403,UMPQUA BANK,OR,532412,15448,2002,252,14,1,2,14,1,1,0,N,,15552,300000,0,P I F,0,300000,225000,0,1,0.75,0,7560,23112,0
1,5351354000,SANTA BARBARA OLD TOWN TROLLEY,SANTA BARBARA,CA,93101,MONTECITO BANK & TRUST,CA,532299,15449,2002,96,10,1,2,10,88902,1,0,N,,15491,223000,0,P I F,0,223000,167250,0,0,0.75,0,2880,18371,0
0,5357424009,BUCKINGHAM PROPERTY MANAGEMENT,FRESNO,CA,93702,"WACHOVIA SBA LENDING, INC.",CA,531311,15454,2002,288,16,1,0,16,1,1,0,N,,15491,169300,0,P I F,0,169300,126975,0,1,0.75,0,8640,24131,0
0,5358953010,TRI-VIDEO,SANTA ROSA,CA,95401,UMPQUA BANK,OR,532230,12023,1993,84,15,1,0,0,1,0,N,N,,12084,60000,0,P I F,0,60000,54000,0,0,0.9,0,2520,14604,0
1,5361834006,CYPRESS MARKET,RIVERSIDE,CA,92503,WILSHIRE BANK,CA,531120,15455,2002,228,2,1,0,0,1,1,N,N,,15491,359000,0,P I F,0,359000,269250,0,0,0.75,0,6840,22331,0
0,5362184003,SANTA BRABRA OLD TOWN TROLLEY,SANTA BARBARA,CA,93101,MONTECITO BANK & TRUST,CA,532299,15455,2002,300,10,1,2,10,1,1,0,N,,15583,416250,0,P I F,0,431000,323250,0,1,0.75,0,9000,24583,0
0,5366804007,KINGMAN ENTERPRISES INTERNATIO,ANAHEIM,CA,92805,BANK OF AMERICA NATL ASSOC,NC,531312,15459,2002,84,1,1,1,1,1,1,N,N,,15491,14300,0,P I F,0,15000,7500,0,0,0.5,1,2520,18011,0
1,5376974005,ARROW RENTAL,SACRAMENTO,CA,95822,WELLS FARGO BANK NATL ASSOC,CA,532310,15463,2002,276,5,1,0,5,1,1,0,N,,15491,370000,0,P I F,0,370000,277500,0,1,0.75,0,8280,23771,0
0,5377614004,MARTIN LEASING CO,BEVERLY GLEN,CA,90212,COMERICA BANK,TX,532420,15463,2002,300,13,1,0,13,1,1,0,N,,15491,925000,0,P I F,0,925000,693750,0,1,0.75,0,9000,24491,0
0,5384044008,YOUNG'S VIDEO,GARDEN GROVE,CA,92844,UNITI BANK,CA,532230,15467,2002,120,3,1,0,0,1,1,N,N,,15552,135000,0,P I F,0,135000,114750,0,0,0.85,0,3600,19152,0
1,5384074006,ZEPHYR TENTS,SAN FRANCISCO,CA,94122,WELLS FARGO BANK NATL ASSOC,SD,532299,15467,2002,84,1,2,0,0,1,1,0,Y,,15521,28300,0,P I F,0,28300,24055,1,0,0.85,1,2520,18041,0
1,5390734010,THE DER HACOPOAN FAMILY TRUST,GLENDALE,CA,91207,BANK OF AMERICA NATL ASSOC,NC,531312,15469,2002,300,2,1,0,2,1,1,0,N,,15491,666000,0,P I F,0,666000,499500,0,1,0.75,0,9000,24491,0
1,5399694007,EQUITY MANAGEMENT,TEMECULA,CA,92590,WELLS FARGO BANK NATL ASSOC,CA,531311,15475,2002,300,10,1,1,11,1,1,0,N,,15521,735000,0,P I F,0,735000,551250,0,1,0.75,0,9000,24521,0
0,5404674007,SANTA BRABRA OLD TOWN TROLLEY,SANTA BARBARA,CA,93101,MONTECITO BANK & TRUST,CA,532299,15477,2002,120,5,1,2,10,1,1,0,N,,15521,84000,0,P I F,0,84000,63000,0,0,0.75,0,3600,19121,0
0,5419144004,ERA ALLIANCE REALTY INC,CARLSBAD,CA,92008,PACIFIC WESTERN BANK,CA,531210,15484,2002,84,2,2,15,2,28236,1,0,N,,15552,105000,0,P I F,0,105000,89250,1,0,0.85,1,2520,18072,0
0,5426653006,THE VIDEO STORE,SANTA ROSA,CA,95405,WESTAMERICA BANK,CA,532230,12058,1993,84,30,1,0,0,1,0,N,N,,12084,317000,0,P I F,0,317000,253600,0,0,0.8,0,2520,14604,0
1,5429844006,PALEY COMMERCIAL REAL ESTATE,WOODLAND HILLS,CA,91367,U.S. BANK NATIONAL ASSOCIATION,OH,531210,15490,2002,300,5,1,2,3,1,1,0,N,,15583,493400,0,P I F,0,493400,370050,0,1,0.75,0,9000,24583,0
1,5432674004,BUFFALO BREATH COSTUMES INC,SAN DIEGO,CA,92110,"WACHOVIA SBA LENDING, INC.",CA,532220,15491,2002,120,9,1,0,9,1,1,0,N,,15521,595000,0,P I F,0,595000,446250,0,0,0.75,0,3600,19121,0
1,5433414009,ABC PARTY RENTALS,CHULA VISTA,CA,91911,BANK OF AMERICA NATL ASSOC,NC,532299,15491,2002,26,3,1,2,3,1,1,T,N,17316,15521,20000,0,CHGOFF,16251,20000,10000,0,0,0.5,0,780,16301,1
0,5436223010,THE VIDEO GIANT,FOUNTAIN VALLEY,CA,92708,BBCN BANK,CA,532230,12060,1993,120,16,1,0,0,1,0,N,N,,12084,155000,0,P I F,0,155000,139500,0,0,0.9,0,3600,15684,0
1,5436494006,MR VIDEO,TRUCKEE,CA,96161,CALIFORNIA BANK & TRUST,CA,532230,15494,2002,20,7,1,1,7,1,1,Y,N,17497,15521,45000,0,CHGOFF,26260,45000,22500,0,0,0.5,0,600,16121,1
0,5436514010,MR VIDEO,TRUCKEE,CA,96161,CALIFORNIA BANK & TRUST,CA,532230,15494,2002,8,7,1,1,7,1,1,0,N,,15521,12000,0,P I F,0,12000,6000,0,0,0.5,0,240,15761,0
1,5450464004,PARK PLACE APPRAISAL SERVICES,PLEASANTON,CA,94566,VALLEY COMMUNITY BANK,CA,531320,15498,2002,300,5,1,0,5,1,1,0,N,,15644,550000,0,P I F,0,550000,412500,0,1,0.75,0,9000,24644,0
1,5455214009,SOUTH BAY BROKERS INC,MANHATTAN BEACH,CA,90266,PACIFIC WESTERN BANK,CA,531210,15502,2002,300,10,1,2,10,1,1,0,N,,15552,1170000,0,P I F,0,1170000,877500,0,1,0.75,0,9000,24552,0
1,5472824006,CALSCAN MEDICAL ENTERPRISES IN,ANAHEIM,CA,92806,WELLS FARGO BANK NATL ASSOC,SD,532490,15510,2002,96,9,1,0,0,1,1,0,N,,15521,150000,0,P I F,0,150000,75000,0,0,0.5,0,2880,18401,0
1,5478854005,BEST RENTS,BAKERSFIELD,CA,93309,"READYCAP LENDING, LLC",CA,532292,15511,2002,74,16,1,0,0,1,1,N,N,,15613,250000,0,P I F,0,250000,187500,0,0,0.75,1,2220,17833,0
0,5485414000,MAUMER INC.,SAN FRANCISCO,CA,94114,"CAPITAL ACCESS GROUP, INC.",CA,532230,15515,2002,240,8,1,0,8,1,1,N,N,,15594,1071000,0,P I F,0,1071000,1071000,0,1,1,0,7200,22794,0
1,5486354008,GLOBAL ENTERTAINMENT PARTNERS,SHERMAN OAKS,CA,91403,COMMUNITY BANK,CA,532299,15516,2002,120,5,2,5,5,1,1,0,N,,15552,1285000,0,P I F,0,1285000,963750,1,0,0.75,0,3600,19152,0
1,5492644008,CALIFORNIA CARPET & DESIGN INC,LOS ANGELES,CA,90015,WILSHIRE BANK,CA,531120,15518,2002,300,2,1,0,2,1,1,0,N,,15583,243000,0,P I F,0,243000,182250,0,1,0.75,0,9000,24583,0
0,5494894006,DANIEL LIM & MEE SOOK LIM,LOS ANGELES,CA,90061,WILSHIRE BANK,CA,531120,15518,2002,300,2,1,0,2,1,1,0,N,,15552,289000,0,P I F,0,289000,216750,0,1,0.75,0,9000,24552,0
0,5497084005,BROADCAST PLUS,WOODLAND HILLS,CA,91367,CATHAY BANK,CA,532490,15519,2002,300,6,1,0,0,1,1,N,N,,15552,1000000,0,P I F,0,1000000,750000,0,1,0.75,0,9000,24552,0
0,5499574003,MONTEVAL HOLDINGS INC,LOS ANGELES,CA,90046,BANK OF AMERICA NATL ASSOC,NC,531390,15519,2002,39,1,1,4,1,1,1,T,N,16975,15583,50000,0,CHGOFF,48193,50000,25000,0,0,0.5,0,1170,16753,1
1,5499864007,H & H ASSOCIATES,SAN JOSE,CA,95111,UMPQUA BANK,OR,531210,15519,2002,300,2,1,0,2,1,1,0,N,,15552,410500,0,P I F,0,410500,307875,0,1,0.75,0,9000,24552,0
0,5500933006,U-SAVE AUTO RENTAL,SAN CLEMENTE,CA,92672,CALIFORNIA BANK & TRUST,CA,532111,12086,1993,254,4,1,0,0,1,0,N,N,,12173,412000,0,P I F,0,412000,350200,0,1,0.85,0,7620,19793,0
0,5502374004,CENTURY 21 BACHELOR & ASSOCIAT,MURRIETA,CA,92562,ALTAPACIFIC BANK,CA,531210,15522,2002,84,11,2,0,0,15710,1,0,Y,,15583,150000,0,P I F,0,150000,127500,1,0,0.85,0,2520,18103,0
1,5506234005,COLDWELL BANKER ALLIANCE REAL,CHULA VISTA,CA,91914,BANK OF THE WEST,UT,531210,15523,2002,276,4,1,4,4,1,1,0,N,,15552,1352100,0,P I F,0,1352100,999999,0,1,0.739589527,0,8280,23832,0
1,5506574002,"FILLMORE GROUP, THE",SANTA CLARA,CA,95125,BRIDGE BANK NATL ASSOC,CA,531320,15524,2002,300,8,1,0,0,1,1,N,N,,15583,576000,0,P I F,0,576000,432000,0,1,0.75,0,9000,24583,0
0,5511084002,VICTOR ARNOLD AND JOHN EMST,PISMO BEACH (PISMO),CA,93449,HERITAGE OAKS BANK,CA,531120,15526,2002,300,2,2,3,0,1,1,0,N,,15583,321300,0,P I F,0,321300,240975,1,1,0.75,0,9000,24583,0
1,5511464009,PACIFIC SALES & MANAGEMENT INC,OAKLAND,CA,94607,INNOVATIVE BANK,CA,531311,15526,2002,84,4,1,2,4,1,0,0,N,,15552,20000,0,P I F,0,20000,17000,0,0,0.85,1,2520,18072,0
0,5515444000,MALIBU AREA REALTY,MALIBU,CA,90265,BBCN BANK,CA,531210,15530,2002,1,1,1,0,1,1,0,0,N,18141,15552,5000,0,CHGOFF,415,5000,4250,0,0,0.85,0,30,15582,1
1,5533084003,"MOVIE MOVERS, INC.",SUN VALLEY,CA,91352,LOS ANGELES CNTY SMALL BUS. DE,CA,532120,15537,2002,240,3,1,3,0,1,1,N,N,,15685,1298000,0,P I F,0,1298000,1298000,0,1,1,0,7200,22885,0
1,5562154010,SIDHER'S MEADOWS VIDEO #3,VALLEJO,CA,94591,MUFG UNION BANK NATL ASSOC,CA,532230,15547,2002,240,3,1,3,3,1,1,0,N,,15583,600000,0,P I F,0,600000,450000,0,1,0.75,0,7200,22783,0
1,5563634003,SNO-RANCHERIA INC,LAKESHORE,CA,93634,CENTRAL VALLEY COMMUNITY BANK,CA,532292,15547,2002,60,5,1,0,5,1,1,0,N,,15583,75000,0,P I F,0,75000,63750,0,0,0.85,0,1800,17383,0
1,5581954009,TRUST ONE MORTGAGE BANKER,IRVINE,CA,92618,CDC SMALL BUS. FINAN CORP,CA,531390,15554,2002,240,85,1,5,85,1,1,N,N,,15811,1300000,0,P I F,0,1300000,1300000,0,1,1,0,7200,23011,0
0,5596754000,ACTION MEDICAL PRODUCTS,SAN DIEGO,CA,92111,WELLS FARGO BANK NATL ASSOC,CA,532291,15559,2002,83,1,1,0,1,1,1,Y,N,,15613,21145,0,P I F,0,15000,7500,0,0,0.5,0,2490,18103,0
0,5596844003,SOUNDTRONICS WIRELESS,BURBANK,CA,91506,WELLS FARGO BANK NATL ASSOC,CA,532420,15559,2002,36,2,1,1,1,1,1,0,N,,15583,150000,0,P I F,0,150000,75000,0,0,0.5,0,1080,16663,0
1,5602154005,GEORGE L PACKER AND DAUNA L PA,WOODLAND HILLS,CA,91364,FIRST-CITIZENS BK & TR CO,NC,531312,15561,2002,300,80,1,0,80,1,1,0,N,,15583,1084000,0,P I F,0,1084000,813000,0,1,0.75,0,9000,24583,0
0,5604914001,PACIFIC VANTAGE REALTY,LAGUNA NIGUEL,CA,92677,CALIFORNIA BANK & TRUST,CA,531210,15561,2002,13,2,1,3,0,1,1,0,N,17989,15583,150000,0,CHGOFF,47142,150000,127500,0,0,0.85,0,390,15973,1
1,5605284004,RONNIE'S TUXEDOS,SAN LUIS OBISPO,CA,93401,MUFG UNION BANK NATL ASSOC,CA,532220,15561,2002,91,5,1,3,5,1,1,0,N,17743,15644,135000,0,CHGOFF,114474,135000,114750,0,0,0.85,0,2730,18374,1
1,5605414006,"STRATUS REAL ESTATE,INC.",WOODLAND HILLS,CA,91364,LOS ANGELES CNTY SMALL BUS. DE,CA,531312,15561,2002,240,237,1,75,0,1,1,N,N,,15839,904000,0,P I F,0,907000,907000,0,1,1,0,7200,23039,0
0,5611144004,DROSCHER EQUIPMENT INC,REDDING,CA,96001,UMPQUA BANK,CA,532412,15565,2002,96,13,1,6,13,1,1,0,N,,15613,1250000,0,P I F,0,1250000,937500,0,0,0.75,0,2880,18493,0
1,5611744007,A1 COAST RENTALS INC,TORRANCE,CA,90505,COMMUNITY BANK,CA,532412,15565,2002,120,48,1,5,48,1,1,0,N,,15644,2000000,0,P I F,0,2000000,1000000,0,0,0.5,0,3600,19244,0
1,5615033007,ECONO LUBE N' TUNE #114,CORONA,CA,91719,WELLS FARGO BANK NATL ASSOC,SD,533110,12142,1993,60,5,2,0,0,26685,0,N,N,,12173,145590,0,P I F,0,145590,131031,1,0,0.9,0,1800,13973,0
0,5617684003,STANFORD'S VIDEO EXPRESS AND J,MARYSVILLE,CA,95901,SBA - EDF ENFORCEMENT ACTION,CO,532230,15567,2002,240,2,1,1,0,1,1,0,N,,15748,153000,0,P I F,0,153000,153000,0,1,1,0,7200,22948,0
1,5618804004,PREMIERE STUDIO RENTALS,SAN FERNANDO,CA,91340,FIRST PRIVATE BANK & TRUST,CA,532111,15567,2002,300,12,1,0,12,1,1,0,N,,15644,600000,0,P I F,0,600000,450000,0,1,0.75,0,9000,24644,0
1,5627414007,COSMO JUMP,REDWOOD CITY,CA,94063,HERITAGE BANK OF COMMERCE,CA,532292,15571,2002,120,4,1,1,4,1,1,0,N,,15613,183300,0,P I F,0,183300,137475,0,0,0.75,0,3600,19213,0
1,5631994009,MANIFEE ESCROW MANAGEMENT,MECCA,CA,92584,WELLS FARGO BANK NATL ASSOC,SD,531390,15573,2002,60,1,1,1,1,1,1,Y,N,,15613,31458,0,P I F,0,15000,7500,0,0,0.5,0,1800,17413,0
1,5641834000,BUDGET RENT A CAR OF MODESTO,MODESTO,CA,95358,SUCCESS CAP. EXPANSION & DEVEL,CA,532111,15575,2002,240,3,1,3,0,1,1,N,N,,15867,138000,0,P I F,0,182000,182000,0,1,1,0,7200,23067,0
0,5641924003,"EXECUTIVE FINANCIAL FUNDING,IN",SAN DIEGO,CA,92128,FIRST CALIFORNIA BANK,CA,532420,15575,2002,78,2,2,0,0,1,1,0,Y,,15583,150000,0,P I F,0,150000,127500,1,0,0.85,1,2340,17923,0
1,5650894009,ANTONIO PONCE,BUENA PARK,CA,90620,BANK OF AMERICA NATL ASSOC,NC,532220,15580,2002,84,1,1,0,1,1,1,Y,N,,15613,12000,0,P I F,0,25000,12500,0,0,0.5,0,2520,18133,0
1,5652134008,BJ PARTY SUPPLIES,MONTEREY PARK,CA,91745,OPUS BANK,CA,532299,15580,2002,300,15,1,0,15,1,1,0,N,,15613,625500,0,P I F,0,625500,469125,0,1,0.75,0,9000,24613,0
0,5656334006,CAPITAL MANAGEMENT SERVICES,PLACERVILLE,CA,95667,UMPQUA BANK,OR,531312,15581,2002,84,1,1,1,2,1,1,0,N,,15644,25000,0,P I F,0,25000,21250,0,0,0.85,0,2520,18164,0
1,5657524006,FIRST EXECUTIVE MORTGAGE,CLAREMONT,CA,91711,BANK OF AMERICA NATL ASSOC,NC,531210,15582,2002,84,8,1,0,8,1,1,Y,N,,15613,50000,0,P I F,0,50000,25000,0,0,0.5,0,2520,18133,0
1,5660724008,FABIOLA,LOS ANGELES,CA,90015,WILSHIRE BANK,CA,531120,15582,2002,300,6,1,0,6,1,1,0,N,,15613,1330000,0,P I F,0,1330000,997500,0,1,0.75,0,9000,24613,0
1,5675834009,HMR EASY LOANS,RIVERSIDE,CA,92505,UMPQUA BANK,OR,531210,15592,2002,276,14,1,0,0,1,1,N,N,,15644,292900,0,P I F,0,292900,219675,0,1,0.75,0,8280,23924,0
1,5678864002,DOCUSOURCE INC DOCUSOURCE LLC,IRVINE,CA,92614,NATIONAL BANK OF CALIFORNIA,CA,532420,15593,2002,84,75,1,0,75,1,1,0,N,,15674,700000,0,P I F,0,700000,525000,0,0,0.75,0,2520,18194,0
1,5678974000,NICEA INTERNATIONAL INC,BEVERLY HILLS,CA,90210,BANK OF AMERICA NATL ASSOC,NC,531390,15593,2002,40,4,1,2,4,1,1,T,N,19397,15644,42402,0,CHGOFF,4805,40000,20000,0,0,0.5,0,1200,16844,1
1,5683874010,"ZUVICH CANNON ASSOCIATES, INC",IRVINE,CA,92618,CDC SMALL BUS. FINAN CORP,CA,531210,15594,2002,240,3,2,3,0,1,1,N,N,,16357,532000,0,P I F,0,532000,532000,1,1,1,0,7200,23557,0
1,5686824001,RESPIRATORY THERAPY HOME CARE,BELLFLOWER,CA,90706,OPUS BANK,CA,532291,15595,2002,300,8,1,0,8,1,1,0,N,,15644,739500,0,P I F,0,739500,554625,0,1,0.75,0,9000,24644,0
0,5691804000,LOAN PROFESSORS INC,SAN JOSE,CA,95112,"WACHOVIA SBA LENDING, INC.",CA,531210,15596,2002,300,3,1,0,3,1,1,0,N,,15613,725000,0,P I F,0,725000,543750,0,1,0.75,0,9000,24613,0
1,5696164008,GALLERY PROPERTIES,LA JOLLA,CA,92037,WELLS FARGO BANK NATL ASSOC,CA,531210,15599,2002,60,2,1,0,2,1,1,Y,N,,15736,43978,0,P I F,0,25000,12500,0,0,0.5,1,1800,17536,0
0,5699553006,COURTESY AUTO RENTAL,SAN DIEGO,CA,92101,COMERICA BANK,TX,532120,12198,1993,120,16,2,0,0,1,0,N,N,,12265,75000,0,P I F,0,75000,67500,1,0,0.9,0,3600,15865,0
1,5710804007,BIG SKY MERIDIAN PROPERTIES LL,SAN JOSE,CA,95100,WELLS FARGO BANK NATL ASSOC,CA,531311,15603,2002,60,2,1,0,2,1,1,Y,N,,16222,23918,0,P I F,0,10000,5000,0,0,0.5,1,1800,18022,0
0,5715824001,PRIME TYME,LOS ANGELES,CA,90045,BANK OF AMERICA NATL ASSOC,NC,531210,15606,2002,84,3,1,0,3,1,1,Y,N,,15795,10000,0,P I F,0,10000,5000,0,0,0.5,0,2520,18315,0
1,5719354010,BAY SCAFFOLDING INC,ALVISO,CA,95002,COMERICA BANK,TX,532412,15607,2002,120,2,2,15,17,1,1,0,N,,15644,240000,0,P I F,0,240000,180000,1,0,0.75,0,3600,19244,0
1,5722934008,J&L ASSOCIATES INC,ANAHEIM,CA,92806,FIRST-CITIZENS BK & TR CO,NC,531120,15607,2002,300,10,1,3,10,1,1,0,N,,15613,706100,0,P I F,0,706100,529575,0,1,0.75,0,9000,24613,0
0,5736904000,12K PROPERTIES LLC,LOS ANGELES,CA,91405,CALIFORNIA STATEWIDE CERT. DEV,CA,532420,15610,2002,240,57,1,25,0,1,1,0,N,,15811,541000,0,P I F,0,541000,541000,0,1,1,0,7200,23011,0
0,5737794006,ACTION VIDEO,LINDSAY,CA,93247,CERTIFIED DEVEL CORP OF TULARE,CA,532230,15610,2002,240,4,1,4,0,1,2,N,N,,15965,128000,0,P I F,0,128000,128000,0,1,1,0,7200,23165,0
0,5748063009,UPTOWN VIDEO,RIPON,CA,95366,WESTAMERICA BANK,CA,532230,12241,1993,300,6,1,0,0,1,0,N,N,,12357,286800,0,P I F,0,286800,243780,0,1,0.85,0,9000,21357,0
0,5750194008,"Geo Film Group, Inc.",VAN NUYS,CA,91406,CITY NATIONAL BANK,CA,532490,15613,2002,84,10,1,1,1,1,1,0,N,,15736,1282962,0,P I F,0,1450000,999999,0,0,0.689654483,0,2520,18256,0
0,5750404010,ABSL CONSTRUCTION,HAYWARD,CA,94544,U.S. BANK NATIONAL ASSOCIATION,OH,532412,15613,2002,300,20,1,0,20,1,1,0,N,,15674,1232500,0,P I F,0,1232500,924375,0,1,0.75,0,9000,24674,0
1,5754074004,SAMARTIF LLC,LOS ANGELES,CA,90007,BANK OF AMERICA NATL ASSOC,NC,532310,15615,2003,84,3,1,2,3,1,1,Y,N,,15736,50000,0,P I F,0,50000,25000,0,0,0.5,0,2520,18256,0
0,5755924001,FOUNDATION ESCROW COMPANY,SAN DIEGO,CA,92120,COMERICA BANK,TX,531210,15615,2003,120,1,2,2,2,1,1,0,N,,15644,107000,0,P I F,0,107000,90950,1,0,0.85,0,3600,19244,0
1,5756393003,"PATEL, RAMESH M. AND TARLA R",LOS ALTOS,CA,94022,JPMORGAN CHASE BANK NATL ASSOC,OR,532230,12241,1993,120,14,2,0,0,10533,0,N,N,,12357,300000,0,P I F,0,300000,255000,1,0,0.85,0,3600,15957,0
1,5759764009,M M & M N LLC,LOS ANGELES,CA,90045,HANMI BANK,CA,532111,15617,2003,300,5,1,0,5,1,1,0,N,,15705,1200000,0,P I F,0,1200000,900000,0,1,0.75,0,9000,24705,0
0,5759904003,1 AM WORLD EXPRESS 2 AM WORLD,LAWNDALE,CA,90260,HANMI BANK,CA,532111,15617,2003,300,12,1,0,12,1,1,0,N,,15705,562500,0,P I F,0,562500,421875,0,1,0.75,0,9000,24705,0
0,5759914006,KENMORE VIDEO,LOS ANGELES,CA,90020,BANK OF AMERICA NATL ASSOC,NC,532230,15617,2003,84,2,1,1,2,1,1,Y,N,,15736,30000,0,P I F,0,30000,15000,0,0,0.5,0,2520,18256,0
1,5764973000,VIDEO PLUS,SOMERSET,CA,95684,UMPQUA BANK,CA,532230,12242,1993,120,1,1,0,0,1,0,N,N,,12265,50000,0,P I F,0,50000,45000,0,0,0.9,0,3600,15865,0
1,5770654001,OSUNA EQUIPMENT RENTALS,DEL MAR,CA,92014,CALIFORNIA BANK & TRUST,CA,532412,15623,2003,36,2,1,0,2,1,2,0,N,,15886,16200,0,P I F,0,16700,8350,0,0,0.5,0,1080,16966,0
0,5770824004,HODGES MANAGEMENT ENTERPRISE I,OCEANSIDE,CA,92056,BANK OF AMERICA NATL ASSOC,NC,531311,15623,2003,42,2,1,5,2,1,1,T,N,16994,15674,10000,0,CHGOFF,9549,10000,5000,0,0,0.5,0,1260,16934,1
1,5772763007,O K VIDEO,SAN BERNARDINO,CA,92404,BBCN BANK,CA,532230,12243,1993,132,2,2,0,0,1,0,N,N,,12265,125000,0,P I F,0,125000,108212,1,0,0.865696,0,3960,16225,0
